numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	lexicalDiversity	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	score	Selected
1343.0	1070.0	274.0	0.5754385964912281	0.10526315789473684	3.0	3.663157894736842	10.0	0.0	0.3	26.0	27.4	119.0	0.4982456140350877	12.273868613138687	74.35465693430658	9.695270072992702	7.300649489051095	11.0	8.548686976883017	38.34890510948905	40.520003984223074	1.055045871559633	2.302521008403361	0.4343065693430657	7.189052910629106	1173.9352764993791	47.51453967506475	0.2664233576642336	0.07664233576642336	0.6111111111111112	7.7272727272727275	56.0	12.0	3.0	26.0	1.0	0.0	32.0	7.0	0.0	0.0	0.0	2.0	60.0	0.0	0.0	0.0	0.0	0.0	27.0	13.0	10.0	0.0	0.0	2.0	0.0	14.0	0.0	12.0	29.0	7.0	2.0	3.0	3.0	2.0	0.0	5.0	2.0	0.0	0.0	30.0	0.07362842166244551	-1.4819004524886878	0.6622953175563588	30.0	No
1742.0	1381.0	368.0	0.5788113695090439	0.08785529715762273	3.0	3.5245478036175713	13.0	0.0	0.3076923076923077	26.0	28.307692307692307	174.0	0.5167958656330749	12.30133779264214	76.26084448160536	9.654891304347824	8.129909364548496	10.0	7.32110970712323	37.546822742474916	49.49629699676507	0.9862068965517241	2.1149425287356323	0.47282608695652173	9.070377011482753	715.5709342560554	82.05969856566561	0.3016304347826087	0.13858695652173914	0.6388888888888888	5.714285714285714	75.0	23.0	5.0	33.0	0.0	0.0	35.0	14.0	0.0	1.0	0.0	4.0	86.0	0.0	1.0	0.0	1.0	0.0	31.0	14.0	23.0	0.0	0.0	8.0	0.0	7.0	0.0	14.0	36.0	13.0	1.0	6.0	5.0	0.0	0.0	7.0	7.0	0.0	5.0	33.0	0.04693970251349895	-1.0339366515837103	0.2525864878019537	32.0	No
3102.0	2466.0	654.0	0.5899581589958159	0.0794979079497908	3.0	3.3556485355648538	27.0	0.1111111111111111	0.25925925925925924	11.0	24.22222222222222	228.0	0.497907949790795	10.728644240570846	82.2558664627931	7.80376146788991	7.517876350662589	8.0	6.775458762138227	32.93781855249745	43.04654115469591	0.8657243816254417	2.8684210526315788	0.3486238532110092	8.915505511865836	1145.6050645239834	66.89158806047294	0.17737003058103976	0.0764525993883792	0.6944444444444444	4.6923076923076925	140.0	36.0	5.0	54.0	0.0	0.0	65.0	58.0	2.0	0.0	0.0	5.0	122.0	5.0	8.0	0.0	0.0	1.0	77.0	18.0	45.0	0.0	0.0	5.0	0.0	16.0	0.0	25.0	55.0	24.0	5.0	25.0	6.0	2.0	0.0	7.0	14.0	9.0	20.0	30.0	0.18838551068945736	-0.10407239819004488	0.837011351172346	35.0	No
2586.0	2130.0	459.0	0.5065176908752328	0.18435754189944134	1.0	3.893854748603352	31.0	0.06451612903225806	0.0	12.0	14.806451612903226	239.0	0.409683426443203	10.8899009065992	70.71233396584441	7.07471220746363	8.877414161220043	7.0	9.285337120503966	36.37507906388362	60.57648577882676	1.403973509933775	1.9205020920502092	0.5206971677559913	11.155564669423145	340.96719994155893	151.88144682115268	0.3333333333333333	0.1830065359477124	0.7777777777777778	4.769230769230769	81.0	19.0	2.0	41.0	0.0	0.0	47.0	53.0	3.0	4.0	0.0	6.0	121.0	2.0	5.0	0.0	2.0	2.0	21.0	13.0	30.0	5.0	0.0	3.0	0.0	12.0	0.0	16.0	28.0	13.0	12.0	6.0	6.0	4.0	0.0	3.0	7.0	0.0	1.0	45.0	0.12910234435953175	1.1990950226244337	0.7497025539128261	45.0	No
1354.0	1089.0	269.0	0.535593220338983	0.10508474576271186	4.0	3.640677966101695	11.0	0.0	0.2727272727272727	10.0	24.454545454545453	132.0	0.5152542372881356	12.16100033795201	76.97125718148025	8.598573842514366	7.432196383913484	10.0	9.095868883498916	35.978709023318686	46.7089078354645	1.1157894736842104	2.037878787878788	0.49070631970260226	8.048182043215938	682.9833984375	69.73760616503407	0.30111524163568776	0.12639405204460966	0.6944444444444444	5.235294117647059	49.0	16.0	1.0	29.0	0.0	0.0	31.0	23.0	1.0	4.0	0.0	1.0	61.0	1.0	4.0	0.0	0.0	0.0	22.0	10.0	11.0	1.0	1.0	0.0	0.0	3.0	0.0	11.0	13.0	3.0	3.0	12.0	7.0	0.0	0.0	5.0	7.0	1.0	2.0	31.0	0.09526720535458823	-1.0610859728506785	0.48873931579338836	33.0	No
2703.0	2202.0	507.0	0.5834683954619124	0.1166936790923825	3.0	3.5186385737439223	22.0	0.045454545454545456	0.2727272727272727	18.0	23.045454545454547	246.0	0.39546191247974066	12.295104895104897	71.14445535233997	9.061238120853506	8.329968746637977	10.0	10.436869588844214	37.24663797740721	56.70140345081639	1.0390243902439025	2.0609756097560976	0.48520710059171596	10.925243555434458	447.65069471944355	141.08372440998437	0.3175542406311637	0.14792899408284024	0.7777777777777778	4.852941176470588	89.0	22.0	6.0	36.0	1.0	0.0	62.0	46.0	0.0	1.0	0.0	8.0	108.0	3.0	14.0	0.0	1.0	0.0	43.0	13.0	50.0	1.0	2.0	4.0	0.0	17.0	0.0	33.0	33.0	4.0	5.0	6.0	8.0	3.0	0.0	1.0	13.0	0.0	1.0	28.0	0.12009789511420359	4.158371040723982	0.9780237857574232	36.0	No
4361.0	3515.0	875.0	0.5553299492385787	0.09644670050761421	2.0	3.501522842639594	68.0	0.08823529411764706	0.029411764705882353	14.0	12.867647058823529	352.0	0.43147208121827413	6.747058823529412	87.12999537815126	4.303125210084037	7.595146722689076	3.0	6.79490614679532	23.724789915966387	53.71179988644963	1.1371951219512195	2.4857954545454546	0.4022857142857143	11.899771906577513	730.4787998262555	133.34656104889376	0.2571428571428571	0.11657142857142858	0.7777777777777778	4.372093023255814	174.0	36.0	12.0	70.0	4.0	1.0	94.0	74.0	4.0	3.0	0.0	8.0	221.0	0.0	13.0	0.0	1.0	4.0	69.0	45.0	39.0	0.0	0.0	9.0	0.0	14.0	0.0	35.0	66.0	21.0	10.0	24.0	18.0	2.0	0.0	1.0	24.0	0.0	5.0	30.0	0.16257174552591377	1.893665158371041	1.0884839907773851	42.0	No
3975.0	3216.0	785.0	0.5549568965517241	0.08512931034482758	1.0	3.3900862068965516	62.0	0.0967741935483871	0.03225806451612903	10.0	12.661290322580646	311.0	0.3954741379310345	6.949866447503597	91.38608331621124	3.6582216971440324	7.724219745222929	3.0	6.608569300468568	22.724984590096568	51.248280466347815	1.2569444444444444	2.5241157556270095	0.3961783439490446	11.100065989360282	742.8367382271468	120.61206697304416	0.22547770700636943	0.0980891719745223	0.75	3.988235294117647	179.0	36.0	5.0	67.0	0.0	2.0	66.0	79.0	1.0	0.0	0.0	10.0	205.0	9.0	28.0	0.0	1.0	4.0	61.0	8.0	39.0	1.0	0.0	5.0	0.0	27.0	0.0	54.0	39.0	14.0	13.0	41.0	18.0	2.0	0.0	11.0	22.0	0.0	23.0	40.0	0.17774598239653053	4.104072398190045	1.2418922617053654	39.0	No
2793.0	2264.0	564.0	0.5529061102831595	0.07451564828614009	1.0	3.3412816691505216	28.0	0.10714285714285714	0.14285714285714285	4.0	20.142857142857142	229.0	0.43219076005961254	10.184802431610942	83.19000000000003	6.660040526849038	8.38711053698075	7.0	7.310402129719879	29.008105369807495	47.62353564204693	1.3819095477386936	2.462882096069869	0.40602836879432624	9.642639496211642	771.8529340150961	93.11927331427968	0.2322695035460993	0.11170212765957446	0.8055555555555556	4.163636363636364	118.0	19.0	5.0	30.0	1.0	0.0	53.0	58.0	1.0	4.0	0.0	6.0	160.0	12.0	16.0	0.0	1.0	5.0	45.0	4.0	25.0	0.0	1.0	6.0	0.0	14.0	0.0	30.0	16.0	13.0	7.0	32.0	20.0	4.0	0.0	11.0	15.0	0.0	13.0	41.0	0.2064965053885847	-0.6515837104072393	0.7626872130454463	40.0	No
3237.0	2633.0	615.0	0.5105189340813464	0.12201963534361851	4.0	3.6339410939691446	38.0	0.0	0.07894736842105263	9.0	16.18421052631579	216.0	0.4684431977559607	9.530594779632008	78.1582702182285	6.378427471116819	6.647269362430467	6.0	8.371475516178862	30.330551989730424	42.540846772861705	0.944	2.8472222222222223	0.35121951219512193	8.709960656291527	1002.0408163265306	67.78272510544653	0.17398373983739837	0.08292682926829269	0.75	5.55	135.0	25.0	2.0	58.0	0.0	0.0	76.0	54.0	1.0	7.0	0.0	3.0	107.0	4.0	0.0	0.0	1.0	1.0	62.0	9.0	39.0	2.0	0.0	4.0	0.0	8.0	0.0	18.0	4.0	36.0	5.0	50.0	22.0	4.0	0.0	13.0	5.0	0.0	7.0	36.0	0.13472248982613225	-1.2805429864253401	0.62148634385498	40.0	No
4303.0	3459.0	856.0	0.5477642276422764	0.09044715447154472	1.0	3.4684959349593494	42.0	0.0	0.11904761904761904	25.0	20.38095238095238	312.0	0.4634146341463415	9.928081886960392	79.90417445482868	7.177496662216289	7.727920939029818	7.0	8.192908349453996	30.778148642634623	48.47229148973085	1.4107744107744107	2.7435897435897436	0.3644859813084112	10.663940461584748	1248.4851108033242	102.84936778449693	0.20677570093457945	0.09345794392523364	0.8055555555555556	4.485714285714286	182.0	41.0	3.0	61.0	1.0	0.0	96.0	63.0	3.0	2.0	0.0	16.0	215.0	16.0	23.0	0.0	1.0	4.0	32.0	36.0	43.0	1.0	0.0	10.0	0.0	39.0	0.0	52.0	66.0	25.0	5.0	30.0	4.0	1.0	0.0	9.0	12.0	0.0	7.0	34.0	0.14025506671911775	2.8280542986425337	1.1657273378138462	40.0	No
1577.0	1241.0	339.0	0.6195652173913043	0.06521739130434782	2.0	3.266304347826087	10.0	0.0	0.6	34.0	33.9	148.0	0.5054347826086957	15.093923303834808	68.6105707964602	12.11123598820059	7.693426725663716	12.0	10.577609850970193	40.97964601769911	43.80256575072147	0.9402985074626866	2.2905405405405403	0.4365781710914454	8.038256609584813	1070.7200952192024	62.24553274954053	0.24778761061946902	0.08259587020648967	0.7777777777777778	5.038461538461538	79.0	19.0	2.0	37.0	1.0	1.0	37.0	22.0	0.0	2.0	0.0	5.0	61.0	1.0	5.0	0.0	1.0	0.0	26.0	4.0	20.0	0.0	1.0	2.0	0.0	13.0	0.0	26.0	19.0	8.0	1.0	13.0	12.0	3.0	0.0	4.0	7.0	2.0	8.0	30.0	0.12053139542857516	0.5542986425339365	0.749033524722672	32.0	No
4188.0	3339.0	855.0	0.5789473684210527	0.07430340557275542	2.0	3.3777089783281733	51.0	0.0784313725490196	0.058823529411764705	13.0	16.764705882352942	303.0	0.47368421052631576	7.922256621947025	85.9240866873065	5.439463364293086	7.367479704162367	5.0	6.522977012572876	25.185758513931887	47.230719886783504	1.1167664670658684	2.8217821782178216	0.3543859649122807	10.362381356060057	1066.9564434034503	94.24836956521739	0.20116959064327486	0.10175438596491228	0.75	4.3375	188.0	37.0	2.0	72.0	7.0	0.0	83.0	66.0	0.0	2.0	0.0	2.0	211.0	3.0	10.0	0.0	0.0	3.0	57.0	31.0	55.0	0.0	0.0	16.0	0.0	29.0	1.0	42.0	79.0	23.0	14.0	16.0	14.0	4.0	0.0	5.0	15.0	2.0	3.0	40.0	0.11271538506577561	-0.5678733031674206	0.6558911498341784	35.0	No
1031.0	850.0	194.0	0.52	0.13777777777777778	1.0	3.7377777777777776	15.0	0.06666666666666667	0.0	7.0	12.933333333333334	108.0	0.38222222222222224	8.266116838487973	75.52931615120278	5.937505154639176	7.370879931271478	5.0	9.888512548439397	28.9127147766323	49.96524347965706	1.625	1.7962962962962963	0.5567010309278351	7.753948113071572	488.27374086889654	78.65020378806042	0.32989690721649484	0.14432989690721648	0.6666666666666666	4.647058823529412	29.0	6.0	4.0	9.0	0.0	0.0	21.0	22.0	5.0	3.0	0.0	1.0	58.0	3.0	1.0	0.0	0.0	0.0	7.0	6.0	12.0	0.0	0.0	0.0	0.0	6.0	2.0	4.0	6.0	2.0	0.0	10.0	7.0	1.0	0.0	2.0	11.0	8.0	9.0	40.0	0.07079610260649458	-1.3597285067873308	0.2784118331493072	25.0	No
3356.0	2685.0	653.0	0.5192563081009296	0.08764940239043825	1.0	3.49933598937583	32.0	0.03125	0.21875	16.0	20.40625	243.0	0.45152722443559096	10.735241194486983	78.59126268185301	7.366906106431852	7.5261538284839204	8.0	8.567472430010655	30.51344754977029	45.66305906659121	1.3022222222222222	2.6872427983539096	0.3721286370597244	9.509324834367213	917.3381620642824	83.0386900982333	0.20367534456355282	0.09341500765696784	0.8055555555555556	5.261904761904762	127.0	30.0	7.0	56.0	0.0	2.0	66.0	59.0	3.0	1.0	0.0	15.0	159.0	4.0	17.0	0.0	2.0	2.0	20.0	15.0	54.0	2.0	0.0	7.0	0.0	15.0	0.0	38.0	19.0	20.0	12.0	28.0	10.0	4.0	0.0	13.0	9.0	0.0	5.0	36.0	0.1772114987178961	1.5565610859728505	1.0450958265515267	36.0	No
2868.0	2315.0	559.0	0.55	0.1125	1.0	3.553125	44.0	0.1590909090909091	0.0	8.0	12.704545454545455	260.0	0.4296875	8.230297609367378	85.88192571962922	4.436686859651974	7.260813611969426	4.0	8.00094639256281	25.584688567246708	55.38484306410153	1.3387096774193548	2.15	0.46511627906976744	10.996828295383153	655.1863103726207	129.4236602628918	0.3094812164579606	0.11806797853309481	0.75	4.2	112.0	29.0	7.0	50.0	2.0	0.0	46.0	63.0	0.0	5.0	0.0	4.0	145.0	3.0	9.0	0.0	1.0	2.0	22.0	19.0	30.0	0.0	0.0	4.0	0.0	18.0	0.0	27.0	43.0	16.0	12.0	8.0	6.0	1.0	0.0	3.0	5.0	1.0	1.0	36.0	0.16919816649800082	1.5701357466063346	0.9833275904019905	45.0	No
2387.0	1922.0	469.0	0.5086705202312138	0.07707129094412331	4.0	3.6242774566473988	23.0	0.0	0.13043478260869565	12.0	20.391304347826086	193.0	0.45472061657032753	10.459293594141096	82.41714378418467	6.8295596551404465	6.634283962176694	8.0	8.321376580360152	28.920088996013718	45.611655700508386	0.85	2.430051813471503	0.4115138592750533	8.911911963214477	765.3761092914532	74.6741100398628	0.19616204690831557	0.08528784648187633	0.8055555555555556	5.066666666666666	97.0	24.0	2.0	24.0	1.0	0.0	50.0	30.0	4.0	2.0	0.0	18.0	79.0	5.0	6.0	0.0	2.0	0.0	37.0	13.0	45.0	2.0	1.0	6.0	0.0	18.0	0.0	40.0	22.0	3.0	9.0	13.0	10.0	3.0	0.0	4.0	14.0	0.0	1.0	35.0	0.128451425619331	-1.0746606334841626	0.5042855456021857	35.0	No
4417.0	3585.0	857.0	0.5469387755102041	0.11734693877551021	1.0	3.593877551020408	59.0	0.11864406779661017	0.0847457627118644	7.0	14.525423728813559	365.0	0.45510204081632655	8.703985127464746	81.13440203310724	5.551227973023753	7.544440596879141	5.0	8.118234210410812	27.944326879338647	56.744735916463455	1.0952380952380953	2.347945205479452	0.425904317386231	12.46816248875408	604.4770849516277	154.8231446433484	0.2543757292882147	0.14002333722287047	0.8333333333333334	4.739726027397261	159.0	56.0	3.0	69.0	1.0	0.0	86.0	79.0	1.0	2.0	0.0	8.0	192.0	9.0	9.0	0.0	0.0	1.0	68.0	15.0	69.0	1.0	1.0	7.0	1.0	23.0	0.0	45.0	48.0	13.0	13.0	31.0	9.0	2.0	0.0	9.0	16.0	30.0	2.0	40.0	0.13867077315795237	1.26923076923077	0.8269571278079455	36.0	No
4315.0	3466.0	857.0	0.5368421052631579	0.09473684210526316	4.0	3.5757894736842104	57.0	0.03508771929824561	0.017543859649122806	10.0	15.035087719298245	322.0	0.4831578947368421	8.394431820508096	86.04649798358209	4.9927040471657556	6.7037572703637744	5.0	7.669130373188453	25.53683801101353	49.8932285094251	1.0880503144654088	2.6614906832298137	0.3757292882147025	10.999310469530997	766.6510762372001	107.41643856530608	0.22637106184364061	0.10035005834305717	0.8055555555555556	5.540983606557377	177.0	32.0	12.0	73.0	4.0	0.0	107.0	67.0	3.0	6.0	0.0	21.0	167.0	3.0	5.0	0.0	1.0	1.0	56.0	22.0	54.0	3.0	0.0	7.0	0.0	28.0	0.0	55.0	60.0	21.0	15.0	18.0	8.0	7.0	0.0	5.0	9.0	0.0	4.0	30.0	0.1882062964844154	0.5497737556561084	1.070217903785144	40.0	No
4131.0	3294.0	855.0	0.5907723169508525	0.0641925777331996	1.0	3.243731193580742	49.0	0.0	0.08163265306122448	22.0	17.448979591836736	301.0	0.4292878635907723	8.102398854278553	89.48428571428572	5.112879818594106	7.789244241556272	5.0	7.369714342285796	24.9343597087958	46.95153773104315	1.1491228070175439	2.840531561461794	0.352046783625731	10.29398279925438	965.9169790365125	95.35034623260921	0.18596491228070175	0.10409356725146199	0.8055555555555556	3.9489795918367347	206.0	21.0	6.0	57.0	3.0	0.0	77.0	69.0	2.0	1.0	0.0	11.0	208.0	8.0	36.0	0.0	2.0	3.0	57.0	30.0	43.0	0.0	0.0	15.0	0.0	40.0	3.0	75.0	50.0	11.0	13.0	43.0	14.0	1.0	0.0	11.0	26.0	2.0	14.0	40.0	0.21355383286797394	1.764705882352942	1.0628885157139192	33.0	No
2628.0	2101.0	533.0	0.5867768595041323	0.09752066115702479	3.0	3.428099173553719	33.0	0.0	0.06060606060606061	12.0	16.151515151515152	215.0	0.44297520661157025	8.186684859855593	85.20706577974872	5.387139689578717	7.251967871965433	5.0	6.574015621080383	27.22093353800671	46.488106209536866	1.1336633663366336	2.4790697674418603	0.40337711069418386	9.312683759220514	713.6054421768707	82.49886426658172	0.22889305816135083	0.0900562851782364	0.75	5.487179487179487	104.0	20.0	6.0	47.0	1.0	0.0	62.0	39.0	1.0	0.0	0.0	4.0	122.0	4.0	5.0	0.0	1.0	1.0	44.0	23.0	28.0	0.0	1.0	7.0	0.0	15.0	0.0	24.0	33.0	21.0	0.0	17.0	9.0	1.0	0.0	7.0	14.0	0.0	4.0	36.0	0.09740129538743215	-1.8552036199095028	0.5489968433380585	39.0	No
2328.0	1894.0	440.0	0.5308151093439364	0.14314115308151093	1.0	3.7236580516898607	24.0	0.041666666666666664	0.041666666666666664	12.0	18.333333333333332	195.0	0.44930417495029823	10.333333333333334	78.05439393939398	6.926818181818181	7.596174242424242	8.0	8.72156446121922	34.696969696969695	48.50685910535368	1.187878787878788	2.2564102564102564	0.4431818181818182	9.296260245144525	593.9546455431954	88.71324211502782	0.24545454545454545	0.12045454545454545	0.7777777777777778	5.344827586206897	91.0	15.0	1.0	30.0	2.0	1.0	64.0	42.0	0.0	2.0	0.0	9.0	93.0	3.0	8.0	0.0	0.0	1.0	30.0	14.0	27.0	0.0	1.0	1.0	0.0	13.0	0.0	21.0	31.0	10.0	5.0	16.0	8.0	1.0	0.0	6.0	13.0	0.0	3.0	32.0	0.13049310510536508	0.5859728506787327	0.6137128236290725	40.0	No
509.0	400.0	112.0	0.680327868852459	0.09836065573770492	2.0	3.19672131147541	6.0	0.3333333333333333	0.16666666666666666	4.0	18.666666666666668	68.0	0.45901639344262296	9.609523809523811	87.42583333333336	5.702500000000004	8.086920238095239	4.0	7.168621630094336	29.38095238095238	46.93821702590888	0.9583333333333334	1.6470588235294117	0.6071428571428571	6.425396041156863	727.5390625	57.23701298701297	0.4375	0.15178571428571427	0.5555555555555556	4.090909090909091	26.0	7.0	1.0	8.0	0.0	0.0	9.0	8.0	0.0	0.0	0.0	1.0	26.0	1.0	1.0	0.0	0.0	0.0	7.0	5.0	9.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	4.0	4.0	1.0	9.0	4.0	0.0	0.0	0.0	3.0	1.0	4.0	40.0	0.049056571514721536	-0.09728506787330282	0.2689207619494439	28.0	No
414.0	335.0	81.0	0.616822429906542	0.06542056074766354	1.0	3.102803738317757	3.0	0.3333333333333333	0.3333333333333333	23.0	27.0	65.0	0.40186915887850466	12.77530864197531	81.25222222222223	8.63382716049383	9.849156790123457	10.0	8.841846274778883	35.641975308641975	89.93275288504415	1.6666666666666667	1.2461538461538462	0.8024691358024691	7.222222222222222	316.0011490950876	174.4116512345679	0.6049382716049383	0.2962962962962963	0.4722222222222222	4.111111111111111	16.0	5.0	0.0	10.0	1.0	0.0	6.0	8.0	0.0	0.0	0.0	0.0	25.0	0.0	9.0	0.0	0.0	0.0	8.0	1.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	8.0	0.0	0.0	4.0	1.0	1.0	0.0	1.0	17.0	0.0	0.0	42.0	0.13282356987240146	2.271493212669683	0.7572995720571264	28.0	No
4168.0	3408.0	790.0	0.532563025210084	0.09138655462184873	1.0	3.5010504201680672	47.0	0.14893617021276595	0.10638297872340426	24.0	16.80851063829787	337.0	0.37184873949579833	9.103151090762188	82.57866549959601	5.916964718556425	8.387721115001348	6.0	7.768660622080225	27.821168866145975	55.52113663928301	1.8296943231441047	2.344213649851632	0.42658227848101266	11.989921928357218	634.1091612135634	151.0572107189762	0.2683544303797468	0.1291139240506329	0.7777777777777778	4.166666666666667	145.0	38.0	17.0	67.0	3.0	1.0	95.0	82.0	0.0	2.0	0.0	3.0	247.0	7.0	35.0	0.0	1.0	3.0	36.0	8.0	32.0	0.0	2.0	9.0	0.0	0.0	0.0	16.0	38.0	32.0	3.0	45.0	11.0	1.0	0.0	7.0	31.0	2.0	29.0	40.0	0.18535627519164968	2.644796380090498	1.2964693203598208	42.0	No
2847.0	2277.0	577.0	0.5486322188449848	0.0729483282674772	4.0	3.4012158054711246	37.0	0.05405405405405406	0.0	9.0	15.594594594594595	242.0	0.48328267477203646	7.5549955501428645	87.63906880884353	4.909569534872826	6.818172134526208	4.0	7.222845823187471	23.913485409152656	49.63189731983157	0.9098360655737705	2.384297520661157	0.4194107452339688	10.074591820347882	683.0379210507732	99.67953645981531	0.25476603119584057	0.1022530329289428	0.8333333333333334	5.0227272727272725	116.0	32.0	5.0	40.0	1.0	2.0	72.0	38.0	4.0	2.0	0.0	8.0	115.0	4.0	10.0	0.0	0.0	1.0	56.0	13.0	53.0	1.0	2.0	1.0	0.0	5.0	0.0	35.0	45.0	10.0	6.0	15.0	5.0	2.0	0.0	6.0	14.0	2.0	0.0	30.0	0.13797671907201775	-0.4389140271493215	0.7920873527069001	31.0	No
4299.0	3442.0	876.0	0.5722772277227722	0.06732673267326733	1.0	3.3376237623762375	55.0	0.05454545454545454	0.03636363636363636	13.0	15.927272727272728	270.0	0.4594059405940594	7.969082606890827	86.7537496886675	5.115700290577006	7.1122347364051475	4.0	6.980632752743321	23.6898298048983	42.30133622231337	0.957983193277311	3.2444444444444445	0.3082191780821918	9.12245460839306	1188.8273648599807	69.34931506849315	0.15182648401826485	0.06735159817351598	0.75	4.506329113924051	166.0	48.0	5.0	55.0	2.0	0.0	82.0	93.0	2.0	2.0	0.0	10.0	189.0	11.0	19.0	0.0	0.0	6.0	83.0	25.0	74.0	1.0	0.0	5.0	0.0	26.0	0.0	47.0	57.0	8.0	7.0	34.0	13.0	0.0	0.0	6.0	12.0	2.0	5.0	47.0	0.13468794450063432	1.9502262443438916	0.6917612911352096	32.0	No
4315.0	3475.0	864.0	0.5670910871694417	0.07149853085210578	1.0	3.366307541625857	39.0	0.02564102564102564	0.15384615384615385	23.0	22.153846153846153	275.0	0.42605288932419194	10.250427350427351	83.2009294871795	7.158101851851853	8.426974287749289	8.0	7.419758726546812	30.60292022792023	43.22874701436275	1.437299035369775	3.1418181818181816	0.31828703703703703	9.355689989796861	1343.1268224596122	75.86336402722756	0.16435185185185186	0.08217592592592593	0.8055555555555556	4.0	201.0	44.0	7.0	72.0	2.0	0.0	102.0	58.0	2.0	6.0	0.0	5.0	223.0	4.0	54.0	0.0	1.0	1.0	38.0	13.0	55.0	2.0	0.0	9.0	0.0	35.0	0.0	49.0	79.0	11.0	18.0	29.0	15.0	5.0	0.0	8.0	22.0	0.0	15.0	33.0	0.16909100161318186	1.1855203619909496	1.0786260854013996	40.0	No
1854.0	1495.0	377.0	0.5573770491803278	0.07728337236533958	2.0	3.4449648711943794	15.0	0.0	0.13333333333333333	23.0	25.133333333333333	177.0	0.4215456674473068	11.96314765694076	76.0795738284704	8.891575596816974	7.94059343943413	9.0	7.3011	33.88664898320071	49.450602645794014	1.0285714285714285	2.1299435028248586	0.46949602122015915	9.115963786455504	651.541982692372	88.71009946949601	0.27320954907161804	0.1220159151193634	0.7222222222222222	3.725	74.0	28.0	4.0	22.0	0.0	0.0	17.0	39.0	2.0	1.0	0.0	10.0	91.0	6.0	8.0	0.0	0.0	2.0	26.0	21.0	17.0	0.0	0.0	3.0	0.0	12.0	0.0	28.0	14.0	6.0	4.0	15.0	7.0	2.0	0.0	6.0	21.0	0.0	6.0	36.0	0.10856047240109794	-2.384615384615385	0.5362631713349364	30.0	No
2700.0	2186.0	518.0	0.4939759036144578	0.10671256454388985	4.0	3.6953528399311533	27.0	0.037037037037037035	0.18518518518518517	15.0	19.185185185185187	240.0	0.46471600688468157	10.685657085657088	77.61068568568571	7.200330330330335	7.057177849277849	8.0	8.167268648758528	31.154297154297154	53.83841989273481	1.07	2.158333333333333	0.46332046332046334	10.544994603929924	556.6513258820951	116.19677231188022	0.28378378378378377	0.11969111969111969	0.6388888888888888	4.756756756756757	103.0	12.0	6.0	37.0	0.0	0.0	72.0	59.0	0.0	2.0	0.0	10.0	106.0	3.0	8.0	0.0	2.0	0.0	33.0	19.0	43.0	0.0	0.0	0.0	0.0	7.0	0.0	21.0	18.0	9.0	9.0	38.0	8.0	0.0	0.0	8.0	10.0	6.0	5.0	35.0	0.11023049770605772	1.386877828054299	0.5331518724075057	41.0	No
4462.0	3683.0	789.0	0.5091496232508074	0.15715823466092574	1.0	3.9020452099031218	56.0	0.03571428571428571	0.0	11.0	14.089285714285714	365.0	0.3789020452099031	10.14775484338222	77.26821530418253	5.982134483070794	8.958256328082564	7.0	9.140100540675403	32.593721709216005	61.00052850406539	1.751054852320675	2.1616438356164385	0.46261089987325726	12.994344094787506	632.8806032216808	184.9816238013248	0.3105196451204056	0.1964512040557668	0.75	5.057971014492754	134.0	21.0	9.0	90.0	0.0	0.0	97.0	79.0	2.0	0.0	0.0	6.0	236.0	5.0	17.0	0.0	1.0	1.0	33.0	36.0	32.0	1.0	0.0	3.0	1.0	24.0	0.0	26.0	52.0	14.0	22.0	12.0	8.0	0.0	0.0	4.0	20.0	0.0	9.0	36.0	0.12248479009550162	4.927601809954751	0.9919867512729797	50.0	No
